op_id	desc	proc	level
421	__binary_double_double_* <421>	CPU Processor 0x1d00000000000001	4
422	__binary_double_double_* <422>	CPU Processor 0x1d00000000000001	4
423	__binary_double_double_- <423>	CPU Processor 0x1d00000000000001	4
424	__binary_double_double_* <424>	CPU Processor 0x1d00000000000001	4
425	__binary_double_double_* <425>	CPU Processor 0x1d00000000000001	4
426	__binary_double_double_- <426>	CPU Processor 0x1d00000000000001	4
427	__binary_double_double_* <427>	CPU Processor 0x1d00000000000001	4
428	__binary_double_double_* <428>	CPU Processor 0x1d00000000000001	4
429	__binary_double_double_- <429>	CPU Processor 0x1d00000000000001	4
430	__binary_double_double_* <430>	CPU Processor 0x1d00000000000001	4
431	__binary_double_double_* <431>	CPU Processor 0x1d00000000000001	4
432	__binary_double_double_- <432>	CPU Processor 0x1d00000000000001	4
433	__binary_double_double_* <433>	CPU Processor 0x1d00000000000001	4
434	__binary_double_double_* <434>	CPU Processor 0x1d00000000000001	4
435	__binary_double_double_- <435>	CPU Processor 0x1d00000000000001	4
436	__binary_double_double_* <436>	CPU Processor 0x1d00000000000001	4
437	__binary_double_double_* <437>	CPU Processor 0x1d00000000000001	4
438	__binary_double_double_- <438>	CPU Processor 0x1d00000000000001	4
439	__binary_double_double_* <439>	CPU Processor 0x1d00000000000001	4
440	__binary_double_double_* <440>	CPU Processor 0x1d00000000000001	4
441	__binary_double_double_- <441>	CPU Processor 0x1d00000000000001	4
442	__binary_double_double_* <442>	CPU Processor 0x1d00000000000001	4
443	__binary_double_double_* <443>	CPU Processor 0x1d00000000000001	4
444	__binary_double_double_- <444>	CPU Processor 0x1d00000000000001	4
445	__binary_double_double_* <445>	CPU Processor 0x1d00000000000001	4
446	__binary_double_double_* <446>	CPU Processor 0x1d00000000000001	4
447	__binary_double_double_- <447>	CPU Processor 0x1d00000000000001	4
448	__binary_double_double_* <448>	CPU Processor 0x1d00000000000001	4
449	__binary_double_double_* <449>	CPU Processor 0x1d00000000000001	4
450	__binary_double_double_- <450>	CPU Processor 0x1d00000000000001	4
451	__binary_double_double_* <451>	CPU Processor 0x1d00000000000001	4
452	__binary_double_double_* <452>	CPU Processor 0x1d00000000000001	4
453	__binary_double_double_- <453>	CPU Processor 0x1d00000000000001	4
454	__binary_double_double_* <454>	CPU Processor 0x1d00000000000001	4
455	__binary_double_double_* <455>	CPU Processor 0x1d00000000000001	4
456	__binary_double_double_- <456>	CPU Processor 0x1d00000000000001	4
457	__binary_double_double_* <457>	CPU Processor 0x1d00000000000001	4
458	__binary_double_double_* <458>	CPU Processor 0x1d00000000000001	4
459	__binary_double_double_- <459>	CPU Processor 0x1d00000000000001	4
460	__binary_double_double_* <460>	CPU Processor 0x1d00000000000001	4
461	__binary_double_double_* <461>	CPU Processor 0x1d00000000000001	4
462	__binary_double_double_- <462>	CPU Processor 0x1d00000000000001	4
463	__binary_double_double_* <463>	CPU Processor 0x1d00000000000001	4
464	__binary_double_double_* <464>	CPU Processor 0x1d00000000000001	4
465	__binary_double_double_- <465>	CPU Processor 0x1d00000000000001	4
466	__binary_double_double_* <466>	CPU Processor 0x1d00000000000001	4
467	__binary_double_double_* <467>	CPU Processor 0x1d00000000000001	4
468	__binary_double_double_- <468>	CPU Processor 0x1d00000000000001	4
469	__binary_double_double_* <469>	CPU Processor 0x1d00000000000001	4
470	__binary_double_double_* <470>	CPU Processor 0x1d00000000000001	4
471	__binary_double_double_- <471>	CPU Processor 0x1d00000000000001	4
472	__binary_double_double_* <472>	CPU Processor 0x1d00000000000001	4
473	__binary_double_double_* <473>	CPU Processor 0x1d00000000000001	4
474	__binary_double_double_- <474>	CPU Processor 0x1d00000000000001	4
475	__binary_double_double_* <475>	CPU Processor 0x1d00000000000001	4
476	__binary_double_double_* <476>	CPU Processor 0x1d00000000000001	4
477	__binary_double_double_- <477>	CPU Processor 0x1d00000000000001	4
478	__binary_double_double_* <478>	CPU Processor 0x1d00000000000001	4
479	__binary_double_double_* <479>	CPU Processor 0x1d00000000000001	4
480	__binary_double_double_- <480>	CPU Processor 0x1d00000000000001	4
481	__binary_double_double_* <481>	CPU Processor 0x1d00000000000001	4
482	__binary_double_double_* <482>	CPU Processor 0x1d00000000000001	4
483	__binary_double_double_- <483>	CPU Processor 0x1d00000000000001	4
484	__binary_double_double_* <484>	CPU Processor 0x1d00000000000001	4
485	__binary_double_double_* <485>	CPU Processor 0x1d00000000000001	4
486	__binary_double_double_- <486>	CPU Processor 0x1d00000000000001	4
487	__binary_double_double_* <487>	CPU Processor 0x1d00000000000001	4
488	__binary_double_double_* <488>	CPU Processor 0x1d00000000000001	4
489	__binary_double_double_- <489>	CPU Processor 0x1d00000000000001	4
490	__binary_double_double_* <490>	CPU Processor 0x1d00000000000001	4
491	__binary_double_double_* <491>	CPU Processor 0x1d00000000000001	4
492	__binary_double_double_- <492>	CPU Processor 0x1d00000000000001	4
493	__binary_double_double_* <493>	CPU Processor 0x1d00000000000001	4
494	__binary_double_double_* <494>	CPU Processor 0x1d00000000000001	4
495	__binary_double_double_- <495>	CPU Processor 0x1d00000000000001	4
496	__binary_double_double_* <496>	CPU Processor 0x1d00000000000001	4
497	__binary_double_double_* <497>	CPU Processor 0x1d00000000000001	4
498	__binary_double_double_- <498>	CPU Processor 0x1d00000000000001	4
499	__binary_double_double_* <499>	CPU Processor 0x1d00000000000001	4
500	__binary_double_double_* <500>	CPU Processor 0x1d00000000000001	4
501	__binary_double_double_- <501>	CPU Processor 0x1d00000000000001	4
502	__binary_double_double_* <502>	CPU Processor 0x1d00000000000001	4
503	__binary_double_double_* <503>	CPU Processor 0x1d00000000000001	4
504	__binary_double_double_- <504>	CPU Processor 0x1d00000000000001	4
505	__binary_double_double_* <505>	CPU Processor 0x1d00000000000001	4
506	__binary_double_double_* <506>	CPU Processor 0x1d00000000000001	4
507	__binary_double_double_- <507>	CPU Processor 0x1d00000000000001	4
508	__binary_double_double_* <508>	CPU Processor 0x1d00000000000001	4
509	__binary_double_double_* <509>	CPU Processor 0x1d00000000000001	4
510	__binary_double_double_- <510>	CPU Processor 0x1d00000000000001	4
511	__binary_double_double_* <511>	CPU Processor 0x1d00000000000001	4
512	__binary_double_double_* <512>	CPU Processor 0x1d00000000000001	4
513	__binary_double_double_- <513>	CPU Processor 0x1d00000000000001	4
514	__binary_double_double_* <514>	CPU Processor 0x1d00000000000001	4
515	__binary_double_double_* <515>	CPU Processor 0x1d00000000000001	4
516	__binary_double_double_- <516>	CPU Processor 0x1d00000000000001	4
517	__binary_double_double_* <517>	CPU Processor 0x1d00000000000001	4
518	__binary_double_double_* <518>	CPU Processor 0x1d00000000000001	4
519	__binary_double_double_- <519>	CPU Processor 0x1d00000000000001	4
520	__binary_double_double_* <520>	CPU Processor 0x1d00000000000001	4
521	__binary_double_double_* <521>	CPU Processor 0x1d00000000000001	4
522	__binary_double_double_- <522>	CPU Processor 0x1d00000000000001	4
523	__binary_double_double_* <523>	CPU Processor 0x1d00000000000001	4
524	__binary_double_double_* <524>	CPU Processor 0x1d00000000000001	4
525	__binary_double_double_- <525>	CPU Processor 0x1d00000000000001	4
526	__binary_double_double_* <526>	CPU Processor 0x1d00000000000001	4
527	__binary_double_double_* <527>	CPU Processor 0x1d00000000000001	4
528	__binary_double_double_- <528>	CPU Processor 0x1d00000000000001	4
529	__binary_double_double_* <529>	CPU Processor 0x1d00000000000001	4
530	__binary_double_double_* <530>	CPU Processor 0x1d00000000000001	4
531	__binary_double_double_- <531>	CPU Processor 0x1d00000000000001	4
532	inner_product <532>	CPU Processor 0x1d00000000000001	4
533	Post Close Operation <533>		
534	Post Close Operation <534>		
535	Post Close Operation <535>		
536	Post Close Operation <536>		
537	Post Close Operation <537>		
538	Post Close Operation <538>		
539	CG_iter <539>	CPU Processor 0x1d00000000000001	3
540	__binary_double_double_< <540>	CPU Processor 0x1d00000000000001	3
541	inner_product <541>	CPU Processor 0x1d00000000000001	4
542	inner_product <542>	CPU Processor 0x1d00000000000001	4
543	__binary_double_double_/ <543>	CPU Processor 0x1d00000000000001	4
544	Mapping Operation <544>		
545	Mapping Operation <545>		
546	Mapping Operation <546>		
547	Mapping Operation <547>		
548	Mapping Operation <548>		
549	Mapping Operation <549>		
550	__binary_double_double_* <550>	CPU Processor 0x1d00000000000001	4
551	__binary_double_double_+ <551>	CPU Processor 0x1d00000000000001	4
552	__binary_double_double_* <552>	CPU Processor 0x1d00000000000001	4
553	__binary_double_double_+ <553>	CPU Processor 0x1d00000000000001	4
554	__binary_double_double_* <554>	CPU Processor 0x1d00000000000001	4
555	__binary_double_double_+ <555>	CPU Processor 0x1d00000000000001	4
556	__binary_double_double_* <556>	CPU Processor 0x1d00000000000001	4
557	__binary_double_double_+ <557>	CPU Processor 0x1d00000000000001	4
558	__binary_double_double_* <558>	CPU Processor 0x1d00000000000001	4
559	__binary_double_double_+ <559>	CPU Processor 0x1d00000000000001	4
560	__binary_double_double_* <560>	CPU Processor 0x1d00000000000001	4
561	__binary_double_double_+ <561>	CPU Processor 0x1d00000000000001	4
562	__binary_double_double_* <562>	CPU Processor 0x1d00000000000001	4
563	__binary_double_double_+ <563>	CPU Processor 0x1d00000000000001	4
564	__binary_double_double_* <564>	CPU Processor 0x1d00000000000001	4
565	__binary_double_double_+ <565>	CPU Processor 0x1d00000000000001	4
566	__binary_double_double_* <566>	CPU Processor 0x1d00000000000001	4
567	__binary_double_double_+ <567>	CPU Processor 0x1d00000000000001	4
568	__binary_double_double_* <568>	CPU Processor 0x1d00000000000001	4
569	__binary_double_double_+ <569>	CPU Processor 0x1d00000000000001	4
570	__binary_double_double_* <570>	CPU Processor 0x1d00000000000001	4
571	__binary_double_double_+ <571>	CPU Processor 0x1d00000000000001	4
572	__binary_double_double_* <572>	CPU Processor 0x1d00000000000001	4
573	__binary_double_double_+ <573>	CPU Processor 0x1d00000000000001	4
574	__binary_double_double_* <574>	CPU Processor 0x1d00000000000001	4
575	__binary_double_double_+ <575>	CPU Processor 0x1d00000000000001	4
576	__binary_double_double_* <576>	CPU Processor 0x1d00000000000001	4
577	__binary_double_double_+ <577>	CPU Processor 0x1d00000000000001	4
578	__binary_double_double_* <578>	CPU Processor 0x1d00000000000001	4
579	__binary_double_double_+ <579>	CPU Processor 0x1d00000000000001	4
580	__binary_double_double_* <580>	CPU Processor 0x1d00000000000001	4
581	__binary_double_double_+ <581>	CPU Processor 0x1d00000000000001	4
582	__binary_double_double_* <582>	CPU Processor 0x1d00000000000001	4
583	__binary_double_double_+ <583>	CPU Processor 0x1d00000000000001	4
584	__binary_double_double_* <584>	CPU Processor 0x1d00000000000001	4
585	__binary_double_double_+ <585>	CPU Processor 0x1d00000000000001	4
586	__binary_double_double_* <586>	CPU Processor 0x1d00000000000001	4
587	__binary_double_double_+ <587>	CPU Processor 0x1d00000000000001	4
588	__binary_double_double_* <588>	CPU Processor 0x1d00000000000001	4
589	__binary_double_double_+ <589>	CPU Processor 0x1d00000000000001	4
590	__binary_double_double_* <590>	CPU Processor 0x1d00000000000001	4
591	__binary_double_double_+ <591>	CPU Processor 0x1d00000000000001	4
592	__binary_double_double_* <592>	CPU Processor 0x1d00000000000001	4
593	__binary_double_double_+ <593>	CPU Processor 0x1d00000000000001	4
594	__binary_double_double_* <594>	CPU Processor 0x1d00000000000001	4
595	__binary_double_double_+ <595>	CPU Processor 0x1d00000000000001	4
596	__binary_double_double_* <596>	CPU Processor 0x1d00000000000001	4
597	__binary_double_double_+ <597>	CPU Processor 0x1d00000000000001	4
598	__binary_double_double_* <598>	CPU Processor 0x1d00000000000001	4
599	__binary_double_double_+ <599>	CPU Processor 0x1d00000000000001	4
600	__binary_double_double_* <600>	CPU Processor 0x1d00000000000001	4
601	__binary_double_double_+ <601>	CPU Processor 0x1d00000000000001	4
602	__binary_double_double_* <602>	CPU Processor 0x1d00000000000001	4
603	__binary_double_double_+ <603>	CPU Processor 0x1d00000000000001	4
604	__binary_double_double_* <604>	CPU Processor 0x1d00000000000001	4
605	__binary_double_double_+ <605>	CPU Processor 0x1d00000000000001	4
606	__binary_double_double_* <606>	CPU Processor 0x1d00000000000001	4
607	__binary_double_double_+ <607>	CPU Processor 0x1d00000000000001	4
608	__binary_double_double_* <608>	CPU Processor 0x1d00000000000001	4
609	__binary_double_double_+ <609>	CPU Processor 0x1d00000000000001	4
610	__binary_double_double_* <610>	CPU Processor 0x1d00000000000001	4
611	__binary_double_double_+ <611>	CPU Processor 0x1d00000000000001	4
612	__binary_double_double_* <612>	CPU Processor 0x1d00000000000001	4
613	__binary_double_double_+ <613>	CPU Processor 0x1d00000000000001	4
614	__binary_double_double_* <614>	CPU Processor 0x1d00000000000001	4
615	__binary_double_double_+ <615>	CPU Processor 0x1d00000000000001	4
616	__binary_double_double_* <616>	CPU Processor 0x1d00000000000001	4
617	__binary_double_double_+ <617>	CPU Processor 0x1d00000000000001	4
618	__binary_double_double_* <618>	CPU Processor 0x1d00000000000001	4
619	__binary_double_double_+ <619>	CPU Processor 0x1d00000000000001	4
620	__binary_double_double_* <620>	CPU Processor 0x1d00000000000001	4
621	__binary_double_double_+ <621>	CPU Processor 0x1d00000000000001	4
622	__binary_double_double_* <622>	CPU Processor 0x1d00000000000001	4
623	__binary_double_double_+ <623>	CPU Processor 0x1d00000000000001	4
624	__binary_double_double_* <624>	CPU Processor 0x1d00000000000001	4
625	__binary_double_double_+ <625>	CPU Processor 0x1d00000000000001	4
626	__binary_double_double_* <626>	CPU Processor 0x1d00000000000001	4
627	__binary_double_double_+ <627>	CPU Processor 0x1d00000000000001	4
628	__binary_double_double_* <628>	CPU Processor 0x1d00000000000001	4
629	__binary_double_double_+ <629>	CPU Processor 0x1d00000000000001	4
630	__binary_double_double_* <630>	CPU Processor 0x1d00000000000001	4
631	__binary_double_double_+ <631>	CPU Processor 0x1d00000000000001	4
632	__binary_double_double_* <632>	CPU Processor 0x1d00000000000001	4
633	__binary_double_double_+ <633>	CPU Processor 0x1d00000000000001	4
634	__binary_double_double_* <634>	CPU Processor 0x1d00000000000001	4
635	__binary_double_double_+ <635>	CPU Processor 0x1d00000000000001	4
636	__binary_double_double_* <636>	CPU Processor 0x1d00000000000001	4
637	__binary_double_double_+ <637>	CPU Processor 0x1d00000000000001	4
638	__binary_double_double_* <638>	CPU Processor 0x1d00000000000001	4
639	__binary_double_double_+ <639>	CPU Processor 0x1d00000000000001	4
640	__binary_double_double_* <640>	CPU Processor 0x1d00000000000001	4
641	__binary_double_double_+ <641>	CPU Processor 0x1d00000000000001	4
642	__binary_double_double_* <642>	CPU Processor 0x1d00000000000001	4
643	__binary_double_double_+ <643>	CPU Processor 0x1d00000000000001	4
644	__binary_double_double_* <644>	CPU Processor 0x1d00000000000001	4
645	__binary_double_double_+ <645>	CPU Processor 0x1d00000000000001	4
646	__binary_double_double_* <646>	CPU Processor 0x1d00000000000001	4
647	__binary_double_double_+ <647>	CPU Processor 0x1d00000000000001	4
648	__binary_double_double_* <648>	CPU Processor 0x1d00000000000001	4
649	__binary_double_double_+ <649>	CPU Processor 0x1d00000000000001	4
650	__binary_double_double_* <650>	CPU Processor 0x1d00000000000001	4
651	__binary_double_double_+ <651>	CPU Processor 0x1d00000000000001	4
652	__binary_double_double_* <652>	CPU Processor 0x1d00000000000001	4
653	__binary_double_double_+ <653>	CPU Processor 0x1d00000000000001	4
654	__binary_double_double_* <654>	CPU Processor 0x1d00000000000001	4
655	__binary_double_double_+ <655>	CPU Processor 0x1d00000000000001	4
656	__binary_double_double_* <656>	CPU Processor 0x1d00000000000001	4
657	__binary_double_double_+ <657>	CPU Processor 0x1d00000000000001	4
658	__binary_double_double_* <658>	CPU Processor 0x1d00000000000001	4
659	__binary_double_double_+ <659>	CPU Processor 0x1d00000000000001	4
660	__binary_double_double_* <660>	CPU Processor 0x1d00000000000001	4
661	__binary_double_double_+ <661>	CPU Processor 0x1d00000000000001	4
662	__binary_double_double_* <662>	CPU Processor 0x1d00000000000001	4
663	__binary_double_double_+ <663>	CPU Processor 0x1d00000000000001	4
664	__binary_double_double_* <664>	CPU Processor 0x1d00000000000001	4
665	__binary_double_double_+ <665>	CPU Processor 0x1d00000000000001	4
666	__binary_double_double_* <666>	CPU Processor 0x1d00000000000001	4
